AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
1557702,15577,VDR,Villa Dolores Airport,"Villa Dolores, Argentina",Argentina,AR,,,,35577,"Villa Dolores, Argentina",303,31,-31.94527778,65,-65.14611111
1557801,15578,VDS,Vadso Airport,"Vadso, Norway",Norway,NO,,,,35578,"Vadso, Norway",465,70,70.06500000,29,29.84527778
1557802,15578,VDS,Vadso Airport,"Vadso, Norway",Norway,NO,,,,35578,"Vadso, Norway",465,70,70.06527778,29,29.84472222
1557901,15579,VDZ,Valdez Pioneer Field,"Valdez, AK",United States,US,Alaska,AK,02,35579,"Valdez, AK",1,61,61.13250000,146,-146.23888889
1557902,15579,VDZ,Valdez Pioneer Field,"Valdez, AK",United States,US,Alaska,AK,02,35579,"Valdez, AK",1,61,61.13416667,146,-146.24472222
1558101,15581,VEE,Venetie Airport,"Venetie, AK",United States,US,Alaska,AK,02,35581,"Venetie, AK",1,67,67.02305556,146,-146.41111111
1558102,15581,VEE,Venetie Airport,"Venetie, AK",United States,US,Alaska,AK,02,35581,"Venetie, AK",1,67,67.00861111,146,-146.36638889
1558201,15582,VEL,Vernal Regional,"Vernal, UT",United States,US,Utah,UT,49,35582,"Vernal, UT",87,40,40.43888889,109,-109.51027778
1558202,15582,VEL,Vernal Regional,"Vernal, UT",United States,US,Utah,UT,49,35582,"Vernal, UT",87,40,40.44083333,109,-109.51000000
1558203,15582,VEL,Vernal Regional,"Vernal, UT",United States,US,Utah,UT,49,35582,"Vernal, UT",87,40,40.43611111,109,-109.51138889
1558301,15583,VEO,Roy Otten Memorial Airfield,"Versailles, MO",United States,US,Missouri,MO,29,35583,"Versailles, MO",64,38,38.42777778,92,-92.87500000
1558401,15584,VER,General Heriberto Jara International,"Veracruz, Mexico",Mexico,MX,,,,35584,"Veracruz, Mexico",148,19,19.15000000,96,-96.18333333
1558402,15584,VER,General Heriberto Jara International,"Veracruz, Mexico",Mexico,MX,,,,35584,"Veracruz, Mexico",148,19,19.14583333,96,-96.18722222
1558403,15584,VER,General Heriberto Jara International,"Veracruz, Mexico",Mexico,MX,,,,35584,"Veracruz, Mexico",148,19,19.13916667,96,-96.18888889
1558404,15584,VER,Veracruz International,"Veracruz, Mexico",Mexico,MX,,,,35584,"Veracruz, Mexico",148,19,19.13916667,96,-96.18888889
1558501,15585,VEY,Vestmannaeyjar Airport,"Vestmannaeyjar, Iceland",Iceland,IS,,,,35585,"Vestmannaeyjar, Iceland",439,63,63.42638889,20,-20.27777778
1558502,15585,VEY,Vestmannaeyjar Airport,"Vestmannaeyjar, Iceland",Iceland,IS,,,,35585,"Vestmannaeyjar, Iceland",439,63,63.42500000,20,-20.27916667
1558601,15586,VFA,Victoria Falls International,"Victoria Falls, Rhodesia",Rhodesia,,,,,35586,"Victoria Falls, Rhodesia",599,18,-18.09305556,25,25.84027778
1558602,15586,VFA,Victoria Falls International,"Victoria Falls, Zimbabwe",Zimbabwe,ZW,,,,35586,"Victoria Falls, Zimbabwe",565,18,-18.09305556,25,25.84027778
1558603,15586,VFA,Victoria Falls International,"Victoria Falls, Zimbabwe",Zimbabwe,ZW,,,,35586,"Victoria Falls, Zimbabwe",565,18,-18.09611111,25,25.83916667
1558604,15586,VFA,Victoria Falls International,"Victoria Falls, Zimbabwe",Zimbabwe,ZW,,,,35586,"Victoria Falls, Zimbabwe",565,18,-18.09694444,25,25.83583333
1558605,15586,VFA,Victoria Falls International,"Victoria Falls, Zimbabwe",Zimbabwe,ZW,,,,35586,"Victoria Falls, Zimbabwe",565,18,-18.09694444,25,25.83611111
1558606,15586,VFA,Victoria Falls International,"Victoria Falls, Zimbabwe",Zimbabwe,ZW,,,,35586,"Victoria Falls, Zimbabwe",565,18,-18.09611111,25,25.83916667
1558607,15586,VFA,Victoria Falls International,"Victoria Falls, Zimbabwe",Zimbabwe,ZW,,,,35586,"Victoria Falls, Zimbabwe",565,18,-18.09694444,25,25.83611111
1558701,15587,VGA,Vijayawada Airport,"Vijayawada, India",India,IN,,,,35587,"Vijayawada, India",733,16,16.52944444,80,80.79722222
1558702,15587,VGA,Vijayawada Airport,"Vijayawada, India",India,IN,,,,35587,"Vijayawada, India",733,16,16.53111111,80,80.80000000
1558703,15587,VGA,Vijayawada Airport,"Vijayawada, India",India,IN,,,,35587,"Vijayawada, India",733,16,16.53250000,80,80.80527778
1558801,15588,VGO,Vigo Airport,"Vigo, Spain",Spain,ES,,,,35588,"Vigo, Spain",482,42,42.22638889,8,-8.62777778
1558802,15588,VGO,Vigo Airport,"Vigo, Spain",Spain,ES,,,,35588,"Vigo, Spain",482,42,42.23194444,8,-8.62666667
1558901,15589,VGT,North Air Terminal,"Las Vegas, NV",United States,US,Nevada,NV,32,32211,"Las Vegas, NV",85,36,36.21250000,115,-115.19694444
1558902,15589,VGT,North Las Vegas,"Las Vegas, NV",United States,US,Nevada,NV,32,32211,"Las Vegas, NV",85,36,36.21055556,115,-115.19444444
1558903,15589,VGT,North Las Vegas,"Las Vegas, NV",United States,US,Nevada,NV,32,32211,"Las Vegas, NV",85,36,36.21083333,115,-115.19444444
1559001,15590,VHM,Vilhelmina Airport,"Vilhelmina, Sweden",Sweden,SE,,,,35590,"Vilhelmina, Sweden",484,64,64.57916667,16,16.83361111
1559101,15591,VHY,Charmeil,"Vichy, France",France,FR,,,,35591,"Vichy, France",427,46,46.16555556,3,3.40972222
1559102,15591,VHY,Charmeil,"Vichy, France",France,FR,,,,35591,"Vichy, France",427,46,46.17166667,3,3.40416667
1559103,15591,VHY,Vichy Charmeil,"Vichy, France",France,FR,,,,35591,"Vichy, France",427,46,46.17166667,3,3.40416667
1559104,15591,VHY,Charmeil,"Vichy, France",France,FR,,,,35591,"Vichy, France",427,46,46.17166667,3,3.40416667
1559105,15591,VHY,Vichy Charmeil,"Vichy, France",France,FR,,,,35591,"Vichy, France",427,46,46.17166667,3,3.40416667
1559301,15593,VIC,Vicenza Airport,"Vicenza, Italy",Italy,IT,,,,35593,"Vicenza, Italy",450,45,45.57527778,11,11.52638889
1559302,15593,VIC,Vicenza Airport,"Vicenza, Italy",Italy,IT,,,,35593,"Vicenza, Italy",450,45,45.57333333,11,11.52944444
1559401,15594,VID,Vidin Airport,"Vidin, Bulgaria",Bulgaria,BG,,,,35594,"Vidin, Bulgaria",411,44,44.00000000,22,22.83333333
1559501,15595,VIE,Vienna International,"Vienna, Austria",Austria,AT,,,,35595,"Vienna, Austria",403,48,48.11111111,16,16.55833333
1559502,15595,VIE,Vienna International,"Vienna, Austria",Austria,AT,,,,35595,"Vienna, Austria",403,48,48.11027778,16,16.56972222
1559503,15595,VIE,Vienna International,"Vienna, Austria",Austria,AT,,,,35595,"Vienna, Austria",403,48,48.10861111,16,16.56722222
1559504,15595,VIE,Vienna International,"Vienna, Austria",Austria,AT,,,,35595,"Vienna, Austria",403,48,48.11027778,16,16.56972222
1559505,15595,VIE,Vienna International,"Vienna, Austria",Austria,AT,,,,35595,"Vienna, Austria",403,48,48.10861111,16,16.56722222
1559506,15595,VIE,Wien Schwechat,"Vienna, Austria",Austria,AT,,,,35595,"Vienna, Austria",403,48,48.11000000,16,16.56972222
1559601,15596,VIG,Juan Pablo Perez Alfonso,"El Vigia, Venezuela",Venezuela,VE,,,,35596,"El Vigia, Venezuela",388,8,8.62416667,71,-71.67277778
1559602,15596,VIG,Juan Pablo Perez Alfonzo,"El Vigia, Venezuela",Venezuela,VE,,,,35596,"El Vigia, Venezuela",388,8,8.62416667,71,-71.67277778
1559603,15596,VIG,Juan Pablo Perez Alfonso,"El Vigia, Venezuela",Venezuela,VE,,,,35596,"El Vigia, Venezuela",388,8,8.62416667,71,-71.67277778
1559604,15596,VIG,Juan Pablo Perez Alfonzo,"El Vigia, Venezuela",Venezuela,VE,,,,35596,"El Vigia, Venezuela",388,8,8.62416667,71,-71.67277778
1559701,15597,VIH,Rolla National,"Vichy, MO",United States,US,Missouri,MO,29,35597,"Vichy, MO",64,38,38.12777778,91,-91.76944444
1559702,15597,VIH,Rolla National,"Vichy, MO",United States,US,Missouri,MO,29,35597,"Vichy, MO",64,38,38.12750000,91,-91.76944444
1559801,15598,VIJ,Virgin Gorda Airport,"Virgin Gorda, British Virgin Islands",British Virgin Islands,VG,,,,35598,"Virgin Gorda, British Virgin Islands",282,18,18.44638889,64,-64.42972222
1559802,15598,VIJ,Virgin Gorda Airport,"Virgin Gorda, British Virgin Islands",British Virgin Islands,VG,,,,35598,"Virgin Gorda, British Virgin Islands",282,18,18.44638889,64,-64.42805556
1559803,15598,VIJ,Virgin Gorda Airport,"Virgin Gorda, British Virgin Islands",British Virgin Islands,VG,,,,35598,"Virgin Gorda, British Virgin Islands",282,18,18.44666667,64,-64.42777778
1559804,15598,VIJ,Virgin Gorda Airport,"Virgin Gorda, British Virgin Islands",British Virgin Islands,VG,,,,35598,"Virgin Gorda, British Virgin Islands",282,18,18.44638889,64,-64.42805556
1559805,15598,VIJ,Virgin Gorda Airport,"Virgin Gorda, British Virgin Islands",British Virgin Islands,VG,,,,35598,"Virgin Gorda, British Virgin Islands",282,18,18.44666667,64,-64.42777778
1559901,15599,VIK,Kavik River Airport,"Kavik River, AK",United States,US,Alaska,AK,02,35599,"Kavik River, AK",1,69,69.67722222,146,-146.89916667
1560001,15600,VIL,Dakhla International,"Dakhla, Morocco",Morocco,MA,,,,35600,"Dakhla, Morocco",548,23,23.71888889,15,-15.93555556
1560002,15600,VIL,Dakhla International,"Dakhla, Morocco",Morocco,MA,,,,35600,"Dakhla, Morocco",548,23,23.71833333,15,-15.93194444
1560101,15601,VIS,Visalia Municipal,"Visalia, CA",United States,US,California,CA,06,35601,"Visalia, CA",91,36,36.31944444,119,-119.39388889
1560102,15601,VIS,Visalia Municipal,"Visalia, CA",United States,US,California,CA,06,35601,"Visalia, CA",91,36,36.31861111,119,-119.39277778
1560201,15602,VIT,Vitoria Airport,"Vitoria, Spain",Spain,ES,,,,35602,"Vitoria, Spain",482,42,42.88388889,2,-2.72305556
1560202,15602,VIT,Vitoria Airport,"Vitoria, Spain",Spain,ES,,,,35602,"Vitoria, Spain",482,42,42.88277778,2,-2.72444444
1560301,15603,VIX,Goiabeiras,"Vitoria, Brazil",Brazil,BR,,,,35603,"Vitoria, Brazil",316,20,-20.26444444,40,-40.28750000
1560302,15603,VIX,Eurico de Aguiar Salles,"Vitoria, Brazil",Brazil,BR,,,,35603,"Vitoria, Brazil",316,20,-20.25777778,40,-40.28694444
1560303,15603,VIX,Eurico de Aguiar Salles,"Vitoria, Brazil",Brazil,BR,,,,35603,"Vitoria, Brazil",316,20,-20.25777778,40,-40.28666667
1560304,15603,VIX,Eurico de Aguiar Salles,"Vitoria, Brazil",Brazil,BR,,,,35603,"Vitoria, Brazil",316,20,-20.25777778,40,-40.28694444
1560305,15603,VIX,Eurico de Aguiar Salles,"Vitoria, Brazil",Brazil,BR,,,,35603,"Vitoria, Brazil",316,20,-20.25777778,40,-40.28666667
1560401,15604,VKO,Vnukovo,"Moscow, U.S.S.R.",U.S.S.R.,SU,,,,31345,"Moscow, U.S.S.R.",489,55,55.58333333,37,37.26666667
1560402,15604,VKO,Vnukovo International,"Moscow, Russia",Russia,RU,,,,31345,"Moscow, Russia",475,55,55.58333333,37,37.26666667
1560403,15604,VKO,Vnukovo,"Moscow, Russia",Russia,RU,,,,31345,"Moscow, Russia",475,55,55.59166667,37,37.26138889
1560404,15604,VKO,Vnukovo,"Moscow, Russia",Russia,RU,,,,31345,"Moscow, Russia",475,55,55.59583333,37,37.26583333
1560501,15605,VKS,Vicksburg Municipal,"Vicksburg, MS",United States,US,Mississippi,MS,28,35605,"Vicksburg, MS",53,32,32.23888889,90,-90.92750000
1560502,15605,VKS,Vicksburg Municipal,"Vicksburg, MS",United States,US,Mississippi,MS,28,35605,"Vicksburg, MS",53,32,32.23944444,90,-90.92833333
1560503,15605,VKS,Vicksburg Municipal,"Vicksburg, MS",United States,US,Mississippi,MS,28,35605,"Vicksburg, MS",53,32,32.23916667,90,-90.92805556
1560504,15605,VKS,Vicksburg Municipal,"Vicksburg, MS",United States,US,Mississippi,MS,28,35605,"Vicksburg, MS",53,32,32.23944444,90,-90.92833333
1560505,15605,VKS,Vicksburg Municipal,"Vicksburg, MS",United States,US,Mississippi,MS,28,35605,"Vicksburg, MS",53,32,32.23916667,90,-90.92805556
1560601,15606,VLC,Valencia Airport,"Valencia, Spain",Spain,ES,,,,35606,"Valencia, Spain",482,39,39.48861111,0,-0.48194444
1560602,15606,VLC,Valencia Airport,"Valencia, Spain",Spain,ES,,,,35606,"Valencia, Spain",482,39,39.48944444,0,-0.48166667
1560603,15606,VLC,Valencia Airport,"Valencia, Spain",Spain,ES,,,,35606,"Valencia, Spain",482,39,39.49000000,0,-0.48333333
1560604,15606,VLC,Valencia Airport,"Valencia, Spain",Spain,ES,,,,35606,"Valencia, Spain",482,39,39.48944444,0,-0.48166667
1560605,15606,VLC,Valencia Airport,"Valencia, Spain",Spain,ES,,,,35606,"Valencia, Spain",482,39,39.49000000,0,-0.48333333
1560701,15607,VLD,Valdosta Regional,"Valdosta, GA",United States,US,Georgia,GA,13,35550,"Valdosta, GA",34,30,30.78222222,83,-83.27694444
1560702,15607,VLD,Valdosta Regional,"Valdosta, GA",United States,US,Georgia,GA,13,35550,"Valdosta, GA",34,30,30.78138889,83,-83.27611111
1560801,15608,VLI,Nhero,"Port Vila, New Hebrides",New Hebrides,,,,,35608,"Port Vila, New Hebrides",849,17,-17.69333333,168,168.31000000
1560802,15608,VLI,Port Vila Airport,"Port Vila, Vanuatu",Vanuatu,VU,,,,35608,"Port Vila, Vanuatu",885,17,-17.69333333,168,168.31000000
1560803,15608,VLI,Port Vila Airport,"Port Vila, Vanuatu",Vanuatu,VU,,,,35608,"Port Vila, Vanuatu",885,17,-17.69833333,168,168.31750000
1560804,15608,VLI,Port Vila Airport,"Port Vila, Vanuatu",Vanuatu,VU,,,,35608,"Port Vila, Vanuatu",885,17,-17.69805556,168,168.31750000
1560805,15608,VLI,Port Vila Airport,"Port Vila, Vanuatu",Vanuatu,VU,,,,35608,"Port Vila, Vanuatu",885,17,-17.69833333,168,168.31750000
1560806,15608,VLI,Port Vila Airport,"Port Vila, Vanuatu",Vanuatu,VU,,,,35608,"Port Vila, Vanuatu",885,17,-17.69805556,168,168.31750000
1560901,15609,VLL,Valladolid Airport,"Valladolid, Spain",Spain,ES,,,,35609,"Valladolid, Spain",482,41,41.70555556,4,-4.85416667
1560902,15609,VLL,Valladolid Airport,"Valladolid, Spain",Spain,ES,,,,35609,"Valladolid, Spain",482,41,41.70638889,4,-4.85194444
1561001,15610,VLN,Zim Valencia,"Valencia, Venezuela",Venezuela,VE,,,,35610,"Valencia, Venezuela",388,10,10.14638889,67,-67.92916667
1561002,15610,VLN,Arturo Michelena International,"Valencia, Venezuela",Venezuela,VE,,,,35610,"Valencia, Venezuela",388,10,10.14972222,67,-67.92833333
1561003,15610,VLN,Arturo Michelena International,"Valencia, Venezuela",Venezuela,VE,,,,35610,"Valencia, Venezuela",388,10,10.14972222,67,-67.92805556
1561201,15612,VLR,Vallenar Airport,"Vallenar, Chile",Chile,CL,,,,35612,"Vallenar, Chile",324,28,-28.59166667,70,-70.76166667
1561202,15612,VLR,Vallenar Airport,"Vallenar, Chile",Chile,CL,,,,35612,"Vallenar, Chile",324,28,-28.59694444,70,-70.75250000
1561203,15612,VLR,Vallenar Airport,"Vallenar, Chile",Chile,CL,,,,35612,"Vallenar, Chile",324,28,-28.59611111,70,-70.75500000
1561301,15613,VLV,Dr. Antonio Nicolas Briceno,"Valera, Venezuela",Venezuela,VE,,,,35613,"Valera, Venezuela",388,9,9.33916667,70,-70.58583333
1561302,15613,VLV,Dr. Antonio Nicolas Briceno,"Valera, Venezuela",Venezuela,VE,,,,35613,"Valera, Venezuela",388,9,9.34083333,70,-70.58416667
1561303,15613,VLV,Dr. Antonio Nicolas Briceno,"Valera, Venezuela",Venezuela,VE,,,,35613,"Valera, Venezuela",388,9,9.34083333,70,-70.58444444
1561304,15613,VLV,Dr. Antonio Nicolas Briceno,"Valera, Venezuela",Venezuela,VE,,,,35613,"Valera, Venezuela",388,9,9.34083333,70,-70.58416667
1561305,15613,VLV,Dr. Antonio Nicolas Briceno,"Valera, Venezuela",Venezuela,VE,,,,35613,"Valera, Venezuela",388,9,9.34083333,70,-70.58444444
1561401,15614,VME,Mercedes,"Villa Mercedes, Argentina",Argentina,AR,,,,35614,"Villa Mercedes, Argentina",303,33,-33.64722222,65,-65.41777778
1561402,15614,VME,Mercedes,"Villa Mercedes, Argentina",Argentina,AR,,,,35614,"Villa Mercedes, Argentina",303,33,-33.64833333,65,-65.42166667
1561403,15614,VME,Mercedes,"Villa Mercedes, Argentina",Argentina,AR,,,,35614,"Villa Mercedes, Argentina",303,33,-33.64611111,65,-65.42138889
1561501,15615,VNC,Venice Municipal,"Venice, FL",United States,US,Florida,FL,12,35615,"Venice, FL",33,27,27.07222222,82,-82.44055556
1561502,15615,VNC,Venice Municipal,"Venice, FL",United States,US,Florida,FL,12,35615,"Venice, FL",33,27,27.07166667,82,-82.44027778
1561503,15615,VNC,Venice Municipal,"Venice, FL",United States,US,Florida,FL,12,35615,"Venice, FL",33,27,27.07138889,82,-82.44000000
1561601,15616,VNO,Vilnius International,"Vilnius, U.S.S.R.",U.S.S.R.,SU,,,,35616,"Vilnius, U.S.S.R.",489,54,54.63416667,25,25.28583333
1561602,15616,VNO,Vilnius International,"Vilnius, Lithuania",Lithuania,LT,,,,35616,"Vilnius, Lithuania",452,54,54.63416667,25,25.28583333
1561701,15617,VNS,Varanasi Airport,"Varanasi, India",India,IN,,,,35617,"Varanasi, India",733,25,25.45194444,82,82.86305556
1561702,15617,VNS,Varanasi Airport,"Varanasi, India",India,IN,,,,35617,"Varanasi, India",733,25,25.45222222,82,82.86194444
1561703,15617,VNS,Lal Bahadur Shastri,"Varanasi, India",India,IN,,,,35617,"Varanasi, India",733,25,25.45222222,82,82.86194444
1561704,15617,VNS,Lal Bahadur Shastri Varanasi International,"Varanasi, India",India,IN,,,,35617,"Varanasi, India",733,25,25.45222222,82,82.86194444
1561705,15617,VNS,Varanasi Airport,"Varanasi, India",India,IN,,,,35617,"Varanasi, India",733,25,25.45222222,82,82.86194444
1561706,15617,VNS,Lal Bahadur Shastri Varanasi International,"Varanasi, India",India,IN,,,,35617,"Varanasi, India",733,25,25.45222222,82,82.86194444
1561801,15618,VNY,Van Nuys Airport,"Van Nuys, CA",United States,US,California,CA,06,32575,"Los Angeles, CA (Metropolitan Area)",91,34,34.20972222,118,-118.49000000
1561901,15619,VOG,Volgograd Airport,"Volgograd, U.S.S.R.",U.S.S.R.,SU,,,,35619,"Volgograd, U.S.S.R.",489,48,48.75000000,44,44.50000000
1561902,15619,VOG,Volgograd Airport,"Volgograd, Russia",Russia,RU,,,,35619,"Volgograd, Russia",475,48,48.75000000,44,44.50000000
1561903,15619,VOG,Volgograd Airport,"Volgograd, Russia",Russia,RU,,,,35619,"Volgograd, Russia",475,48,48.78250000,44,44.34555556
1561904,15619,VOG,Gumrak,"Volgograd, Russia",Russia,RU,,,,35619,"Volgograd, Russia",475,48,48.78250000,44,44.34555556
1561905,15619,VOG,Gumrak,"Volgograd, Russia",Russia,RU,,,,35619,"Volgograd, Russia",475,48,48.78027778,44,44.33555556
1561906,15619,VOG,Volgograd Airport,"Volgograd, Russia",Russia,RU,,,,35619,"Volgograd, Russia",475,48,48.78250000,44,44.34555556
1561907,15619,VOG,Gumrak,"Volgograd, Russia",Russia,RU,,,,35619,"Volgograd, Russia",475,48,48.78027778,44,44.33555556
1562001,15620,VOK,Volk Field,"Camp Douglas, WI",United States,US,Wisconsin,WI,55,35620,"Camp Douglas, WI",45,43,43.93833333,90,-90.26833333
1562002,15620,VOK,Volk Field,"Camp Douglas, WI",United States,US,Wisconsin,WI,55,35620,"Camp Douglas, WI",45,43,43.93916667,90,-90.25305556
1562101,15621,VOL,Volos Airport,"Volos, Greece",Greece,GR,,,,35621,"Volos, Greece",433,39,39.38333333,22,22.93111111
1562201,15622,VPC,Cartersville Airport,"Cartersville, GA",United States,US,Georgia,GA,13,35622,"Cartersville, GA",34,34,34.12305556,84,-84.84861111
1562202,15622,GA9,Cartersville Airport,"Cartersville, GA",United States,US,Georgia,GA,13,35622,"Cartersville, GA",34,34,34.12305556,84,-84.84861111
1562301,15623,VPE,Ondjiva Airport,"Ondjiva, Angola",Angola,AO,,,,35623,"Ondjiva, Angola",502,17,-17.05000000,15,15.70000000
1562302,15623,VPE,Ondjiva Airport,"Ondjiva, Angola",Angola,AO,,,,35623,"Ondjiva, Angola",502,17,-17.04333333,15,15.68388889
1562401,15624,VPS,Northwest Florida Regional,"Valparaiso, FL",United States,US,Florida,FL,12,31504,"Valparaiso, FL",33,30,30.48333333,86,-86.52527778
1562402,15624,VPS,Eglin AFB Destin Fort Walton Beach,"Valparaiso, FL",United States,US,Florida,FL,12,31504,"Valparaiso, FL",33,30,30.48333333,86,-86.52527778
1562403,15624,VPS,Eglin AFB,"Valparaiso, FL",United States,US,Florida,FL,12,31504,"Valparaiso, FL",33,30,30.48333333,86,-86.52527778
1562404,15624,VPS,Eglin AFB Destin Fort Walton Beach,"Valparaiso, FL",United States,US,Florida,FL,12,31504,"Valparaiso, FL",33,30,30.48333333,86,-86.52527778
1562501,15625,VPZ,Porter County Municipal,"Valparaiso, IN",United States,US,Indiana,IN,18,35625,"Valparaiso, IN",42,41,41.45250000,87,-87.00527778
1562502,15625,VPZ,Porter County Regional,"Valparaiso, IN",United States,US,Indiana,IN,18,35625,"Valparaiso, IN",42,41,41.45250000,87,-87.00527778
1562503,15625,VPZ,Porter County Regional,"Valparaiso, IN",United States,US,Indiana,IN,18,35625,"Valparaiso, IN",42,41,41.45388889,87,-87.00694444
1562601,15626,VQS,Camp Garcia,"Vieques, Puerto Rico",Puerto Rico,PR,,,,35626,"Vieques, Puerto Rico",268,18,18.11416667,65,-65.42250000
1562602,15626,VQS,Antonio Rivera Rodriguez,"Vieques, PR",United States,US,Puerto Rico,PR,72,35626,"Vieques, PR",3,18,18.13333333,65,-65.49055556
1562603,15626,VQS,Antonio Rivera Rodriguez,"Vieques, PR",United States,US,Puerto Rico,PR,72,35626,"Vieques, PR",3,18,18.13472222,65,-65.49361111
1562701,15627,VRA,Juan Gualberto Gomez International,"Varadero, Cuba",Cuba,CU,,,,35627,"Varadero, Cuba",219,23,23.03444444,81,-81.43527778
1562801,15628,VRB,Vero Beach Municipal,"Vero Beach, FL",United States,US,Florida,FL,12,35628,"Vero Beach, FL",33,27,27.65250000,80,-80.41361111
1562802,15628,VRB,Vero Beach Municipal,"Vero Beach, FL",United States,US,Florida,FL,12,35628,"Vero Beach, FL",33,27,27.65555556,80,-80.41805556
1562803,15628,VRB,Vero Beach Regional,"Vero Beach, FL",United States,US,Florida,FL,12,35628,"Vero Beach, FL",33,27,27.65555556,80,-80.41805556
1562804,15628,VRB,Vero Beach Municipal,"Vero Beach, FL",United States,US,Florida,FL,12,35628,"Vero Beach, FL",33,27,27.65555556,80,-80.41805556
1562805,15628,VRB,Vero Beach Regional,"Vero Beach, FL",United States,US,Florida,FL,12,35628,"Vero Beach, FL",33,27,27.65555556,80,-80.41805556
1562901,15629,VRC,Virac Airport,"Virac, Philippines",Philippines,PH,,,,35629,"Virac, Philippines",766,13,13.57916667,124,124.20416667
1562902,15629,VRC,Virac Airport,"Virac, Philippines",Philippines,PH,,,,35629,"Virac, Philippines",766,13,13.57750000,124,124.20583333
1562903,15629,VRC,Virac Airport,"Virac, Philippines",Philippines,PH,,,,35629,"Virac, Philippines",766,13,13.57694444,124,124.20500000
1562904,15629,VRC,Virac Airport,"Virac, Philippines",Philippines,PH,,,,35629,"Virac, Philippines",766,13,13.57750000,124,124.20583333
1562905,15629,VRC,Virac Airport,"Virac, Philippines",Philippines,PH,,,,35629,"Virac, Philippines",766,13,13.57694444,124,124.20500000
1563001,15630,VRK,Varkaus Airport,"Varkaus, Finland",Finland,FI,,,,35630,"Varkaus, Finland",425,62,62.17083333,27,27.86055556
1563002,15630,VRK,Varkaus Airport,"Varkaus, Finland",Finland,FI,,,,35630,"Varkaus, Finland",425,62,62.17333333,27,27.86611111
1563101,15631,VRN,Villafranca,"Verona, Italy",Italy,IT,,,,34364,"Verona, Italy",450,45,45.39694444,10,10.89055556
1563102,15631,VRN,Villafranca,"Verona, Italy",Italy,IT,,,,34364,"Verona, Italy",450,45,45.39694444,10,10.89027778
1563103,15631,VRN,Villafranca,"Verona, Italy",Italy,IT,,,,34364,"Verona, Italy",450,45,45.39694444,10,10.89055556
1563104,15631,VRN,Villafranca,"Verona, Italy",Italy,IT,,,,34364,"Verona, Italy",450,45,45.39694444,10,10.89027778
1563105,15631,VRN,Verona Villafranca,"Verona, Italy",Italy,IT,,,,34364,"Verona, Italy",450,45,45.39694444,10,10.89027778
1563201,15632,VSA,C. P. A. Carlos Rovirosa International,"Villahermosa, Mexico",Mexico,MX,,,,35632,"Villahermosa, Mexico",148,17,17.99694444,92,-92.81722222
1563202,15632,VSA,Villahermosa International,"Villahermosa, Mexico",Mexico,MX,,,,35632,"Villahermosa, Mexico",148,17,17.99694444,92,-92.81722222
1563301,15633,VSE,Viseu Airport,"Viseu, Portugal",Portugal,PT,,,,35633,"Viseu, Portugal",469,40,40.72777778,7,-7.89722222
1563302,15633,VSE,Viseu Airport,"Viseu, Portugal",Portugal,PT,,,,35633,"Viseu, Portugal",469,40,40.72555556,7,-7.88916667
1563401,15634,VSF,Hartness State,"Springfield, VT",United States,US,Vermont,VT,50,35634,"Springfield, VT",16,43,43.34361111,72,-72.51722222
1563501,15635,VST,Stockholm Vasteras,"Vasteras, Sweden",Sweden,SE,,,,35635,"Vasteras, Sweden",484,59,59.58916667,16,16.63055556
1563502,15635,VST,Vasteras Airport,"Vasteras, Sweden",Sweden,SE,,,,35635,"Vasteras, Sweden",484,59,59.58944444,16,16.63361111
1563503,15635,VST,Vasteras Airport,"Vasteras, Sweden",Sweden,SE,,,,35635,"Vasteras, Sweden",484,59,59.58972222,16,16.63388889
1563601,15636,VTE,Wattay International,"Vientiane, Laos",Laos,LA,,,,35636,"Vientiane, Laos",744,17,17.98472222,102,102.56666667
1563602,15636,VTE,Wattay International,"Vientiane, Laos",Laos,LA,,,,35636,"Vientiane, Laos",744,17,17.98833333,102,102.56333333
1563701,15637,VTN,Miller Field,"Valentine, NE",United States,US,Nebraska,NE,31,35637,"Valentine, NE",65,42,42.85694444,100,-100.54722222
1563702,15637,VTN,Miller Field,"Valentine, NE",United States,US,Nebraska,NE,31,35637,"Valentine, NE",65,42,42.85666667,100,-100.54888889
1563801,15638,VTZ,Vishakhapatnam,"Visakhapatnam, India",India,IN,,,,35638,"Visakhapatnam, India",733,17,17.72111111,83,83.22472222
1563802,15638,VTZ,Vishakhapatnam,"Visakhapatnam, India",India,IN,,,,35638,"Visakhapatnam, India",733,17,17.72361111,83,83.22777778
1563803,15638,VTZ,Visakhapatnam Airport,"Visakhapatnam, India",India,IN,,,,35638,"Visakhapatnam, India",733,17,17.72361111,83,83.22777778
1563901,15639,VUJ,Stanly County,"Albemarle, NC",United States,US,North Carolina,NC,37,35639,"Albemarle, NC",36,35,35.41666667,80,-80.15083333
